Customer ID,Age,Monthly Purchase Amount 1,Monthly Purchase Amount 2,Monthly Purchase Amount 3,Monthly Purchase Amount 4,Monthly Purchase Amount 5,Monthly Purchase Amount 6,Monthly Purchase Frequency 1,Monthly Purchase Frequency 2,Monthly Purchase Frequency 3,Monthly Purchase Frequency 4,Monthly Purchase Frequency 5,Monthly Purchase Frequency 6,Credit Score,Credit Limit,Payment Status,Rating,Repeat Usage
247,45,67580434,26328488,26785565,11271262,62103222,2944250,24,13,19,14,17,22,450,5000000,Yes,5,Yes
248,60,43022843,18022918,55145063,67558863,9986501,39258223,18,16,12,1,20,19,369,5000000,Yes,4,Yes
249,40,68277797,33795782,43260898,22625542,23257443,49853565,11,11,29,20,13,29,390,5000000,No,5,Yes
250,61,7212683,64002540,6226767,58888942,31647480,9771081,12,19,15,26,28,25,512,5000000,Yes,3,No
251,54,66939415,4625117,5111420,43747940,11490186,2466265,4,24,2,26,30,3,364,5000000,No,3,No
252,33,34674055,12381918,43056532,3923651,36305975,44257979,10,13,16,5,27,11,428,5000000,Yes,4,Yes
253,45,54377048,57948030,9210292,43423970,8092019,25999317,13,22,17,5,2,9,436,5000000,Yes,4,Yes
254,35,709362,14526610,48247001,63961660,50206128,33564755,0,1,17,12,27,19,425,5000000,Yes,5,Yes
255,44,33347586,11644868,49954277,44585940,59915080,61931889,7,5,24,16,22,4,498,5000000,No,3,Yes
256,28,48429802,36867530,56242335,28431516,41137404,16104744,20,11,21,6,5,19,342,5000000,Yes,5,Yes
257,52,65891168,49437116,56238454,5029269,38231850,58580570,2,14,15,4,28,4,472,5000000,Yes,5,Yes
258,58,28148494,2393745,48361305,60788069,41406587,33384358,29,16,30,12,27,11,454,5000000,Yes,4,Yes
259,21,40803830,16931225,11186821,51419797,35749232,46606830,26,23,7,22,14,17,517,5000000,No,3,Yes
260,24,17746088,29544506,33455908,22393514,38203264,5409046,13,0,24,0,8,29,506,5000000,No,3,No
261,56,34592783,67480174,35064400,26533989,14916901,36634880,19,10,28,24,27,25,373,5000000,No,3,Yes
262,27,30047265,63657788,22445350,40801877,57005029,4620998,5,18,22,13,14,21,473,5000000,Yes,5,Yes
263,19,21512579,31277884,68287920,35829776,23171334,12206115,27,4,0,6,16,14,378,5000000,Yes,5,Yes
264,34,45601390,16454001,5582205,56822394,11102155,23548476,27,21,26,23,12,15,499,5000000,Yes,4,Yes
265,63,58292810,1065933,59240253,18259467,1136502,5505665,20,2,26,16,1,28,439,5000000,No,3,No
266,42,44552595,28344833,67626042,63545379,58697740,29454017,4,11,10,6,19,28,445,5000000,Yes,2,No
267,41,7240220,2176196,1711985,49621011,44788741,1659473,16,28,30,28,17,3,487,5000000,Yes,5,Yes
268,24,35432289,56965384,15945792,11891911,9268667,40994335,18,9,14,10,3,11,503,5000000,Yes,5,Yes
269,39,51367802,7238075,27041748,17714897,56987663,69866476,22,19,17,5,6,7,484,5000000,Yes,5,Yes
270,29,13163734,4317491,19391027,33405113,43997371,5134256,14,3,28,8,5,2,433,5000000,Yes,5,Yes
271,52,11094158,65416073,8694515,6698285,28212328,36355756,26,17,6,24,2,4,400,5000000,Yes,3,Yes
272,42,3248020,40347774,2313308,27448495,6608155,5534051,23,4,15,22,15,29,469,5000000,No,3,Yes
273,53,34430221,64517430,34148197,31930416,10269849,40239896,4,25,12,2,21,10,431,5000000,Yes,5,Yes
274,27,68887393,659939,45578797,32512316,59405137,32021190,17,25,4,29,19,25,395,5000000,Yes,4,Yes
275,65,68784143,9184681,23621909,63643957,47998418,37098887,5,2,4,4,6,29,313,5000000,Yes,3,Yes
276,37,49219665,68914677,42850566,45714145,47851456,37155639,9,12,8,18,9,13,366,5000000,Yes,4,Yes
277,39,37904069,1380306,33687270,28827095,50090631,3841998,26,0,18,4,7,27,413,5000000,Yes,4,Yes
278,53,35606909,53839522,33494207,9271943,18343333,4739604,26,13,14,17,14,11,514,5000000,Yes,5,Yes
279,21,31837080,10576818,15496027,49402159,28611391,37548386,5,9,2,27,27,14,312,5000000,Yes,5,Yes
280,38,59465848,46844570,64616014,5258051,27590623,57983981,8,12,11,0,20,23,495,5000000,Yes,3,Yes
281,32,21128000,64419140,10800972,67993238,44716951,63039824,2,9,14,26,4,10,500,5000000,Yes,4,Yes
282,54,61374908,63796681,54146598,52004309,34171296,61127790,24,25,20,17,6,2,430,5000000,Yes,5,Yes
283,65,21990146,42869409,24189932,46352477,32541104,51530124,3,24,8,18,10,23,310,5000000,Yes,4,Yes
284,63,5288615,33403158,61784893,8844621,33466229,18693339,3,5,15,13,23,6,373,5000000,No,5,Yes
285,28,61171329,40278249,24209168,5994872,64404215,50543857,27,26,14,2,13,22,398,5000000,Yes,3,No
286,47,55664296,4838886,51076663,38911683,3292681,15338812,29,15,28,24,23,30,456,5000000,Yes,5,Yes
287,18,20568180,25841600,46166662,5538064,69295032,39323890,5,24,15,1,18,16,336,5000000,Yes,4,Yes
288,54,49274285,65035832,36755452,41683671,12517305,8652700,6,8,16,14,2,24,486,5000000,No,5,Yes
289,37,16697490,45260834,66313163,55102180,46588538,36309222,18,26,22,16,18,18,300,5000000,Yes,5,Yes
290,47,31741557,41645603,14525812,68827236,27421187,13109809,2,18,9,21,30,7,445,5000000,No,3,Yes
291,51,63850280,10620108,25329761,43928076,59274005,11943193,24,24,3,8,1,20,372,5000000,Yes,3,Yes
292,64,31820421,46295200,60902305,63980319,10710371,31328923,8,25,9,18,19,1,401,5000000,No,5,Yes
293,20,36871886,26206892,61276875,8612033,55510822,20136598,20,25,23,21,21,0,505,5000000,Yes,5,Yes
294,59,15270426,4602004,28879187,62150223,8956357,1632368,15,5,12,25,12,14,395,5000000,Yes,5,Yes
295,47,46860746,5643803,5885602,9522986,26595042,18162765,23,27,9,5,8,21,305,5000000,No,5,Yes
296,46,33027240,55970562,33974529,33297643,23569554,31443214,26,0,25,4,2,8,456,5000000,Yes,5,Yes
297,30,27770698,41089915,27416299,54206710,22516784,39229192,2,30,16,21,20,25,382,5000000,Yes,3,Yes
298,44,39339566,26673776,4081275,47048873,21638136,10947516,8,12,12,4,11,4,350,5000000,Yes,5,Yes
299,57,5454454,47556472,41373937,8355476,2031823,31168480,6,16,12,29,21,25,419,5000000,Yes,3,No
300,45,16648627,14776240,54524156,523069,8323929,35864493,17,27,2,23,3,8,307,5000000,Yes,5,Yes
301,65,4781763,751496,55002919,22589442,69609037,30673380,22,6,6,5,0,16,498,5000000,Yes,5,Yes
302,57,14699175,51069985,34349953,26563276,26498004,6166490,27,29,5,9,5,28,473,5000000,Yes,3,Yes
303,62,47300785,12058279,63603378,29056190,13248074,67461624,21,29,11,1,9,27,495,5000000,Yes,5,Yes
304,41,65913631,11632682,3336279,6869001,56226253,20050272,13,8,24,19,18,21,394,5000000,Yes,5,Yes
305,60,65909499,30777470,35554789,23575407,41773126,44363326,26,2,10,1,29,11,396,5000000,No,3,No
306,62,61527916,42683947,34367113,50523628,63372704,15982900,30,8,24,8,27,5,385,5000000,Yes,5,Yes
307,36,5743477,59647016,60936624,68425649,65238383,34999311,6,5,25,0,22,8,354,5000000,Yes,3,Yes
308,59,60591528,12217338,10955624,45844721,35109032,18942736,20,0,30,1,3,6,444,5000000,No,4,Yes
309,33,10666712,54693273,39584638,18955748,13731619,48401309,25,1,22,12,7,13,428,5000000,Yes,3,Yes
310,58,48544174,18314235,29183619,862271,5643680,25879225,11,21,6,12,18,26,356,5000000,Yes,3,Yes
311,49,10681256,45113922,43503807,32368788,28505614,61523597,15,28,24,19,27,1,475,5000000,Yes,3,Yes
312,47,52068270,34645026,54130373,56652145,27065229,21721877,27,22,24,26,16,16,422,5000000,Yes,5,Yes
313,27,32179325,28371849,29348436,16008577,16404070,4524671,6,20,11,21,5,18,428,5000000,No,3,Yes
314,64,21934580,6221811,18292894,30488370,39463720,36059969,6,5,16,19,12,21,327,5000000,Yes,3,Yes
315,60,4600804,11935096,14999637,63981695,25005969,7261942,0,19,7,28,26,28,418,5000000,Yes,4,Yes
316,49,1753817,16511758,41160110,38854996,48241642,65301961,18,22,9,20,1,18,346,5000000,Yes,4,Yes
317,18,19419664,12753203,4607663,5523603,23164859,47870284,23,17,2,15,13,14,483,5000000,Yes,3,Yes
318,42,44841475,36205387,15225459,64461759,11249546,6945319,21,21,4,14,11,28,497,5000000,Yes,5,Yes
319,41,17658143,6785927,16252712,54241048,59342736,49186144,21,16,20,20,10,22,477,5000000,No,3,Yes
320,60,35586053,16389906,19863270,12892982,50128836,42285874,26,4,3,23,7,14,506,5000000,Yes,4,Yes
321,62,25606868,60272152,64744525,44249270,28141425,56148660,20,29,2,3,14,29,423,5000000,Yes,5,Yes
322,60,59909609,9830197,61312675,56379022,34132168,23176258,30,20,25,4,7,2,347,5000000,Yes,5,Yes
323,32,36645703,25386432,57544880,5166843,46575828,24449270,26,11,5,12,0,26,416,5000000,Yes,5,Yes
324,49,17959990,50934680,30154286,8227017,25559700,19391734,19,0,5,0,11,11,388,5000000,No,4,Yes
325,64,3328753,65933228,38006793,45307979,36391447,29508147,11,0,0,24,24,22,356,5000000,Yes,5,Yes
326,54,61436618,28060707,18511904,1727161,3173968,46233893,25,19,2,28,30,12,461,5000000,Yes,2,No
327,20,10777616,57689098,5160609,1889385,29906205,8322748,11,7,9,2,13,11,381,5000000,Yes,4,Yes
328,27,51202549,57105144,14234685,13888840,7566272,46543176,29,16,11,1,24,30,362,5000000,Yes,5,Yes
329,22,24129939,49653526,32300496,16589994,63177412,2699825,14,29,0,27,13,30,447,5000000,No,4,Yes
330,45,59982510,46137791,45770107,28716544,2481188,36850511,28,6,5,8,28,4,458,5000000,Yes,4,Yes
331,31,9326316,56227256,48234457,46470626,53005069,33967896,10,13,22,22,22,1,511,5000000,No,5,Yes
332,43,13450498,31043796,45128800,57071970,65909457,61720345,11,21,0,23,26,6,407,5000000,No,5,Yes
333,63,6084591,9744982,3691747,4380202,26178065,5965892,1,27,2,5,23,2,449,5000000,No,3,Yes
334,33,54377489,68237559,17835124,3505852,20189460,64795876,2,25,28,23,22,13,306,5000000,Yes,3,No
335,41,7979484,10470765,54239533,54781084,6433109,63865883,5,20,20,28,22,24,376,5000000,Yes,5,Yes
336,41,46553586,34641820,60803922,29871888,21387568,39142249,15,15,25,25,14,12,495,5000000,No,4,Yes
337,24,33226331,8715514,29217243,32654496,62000336,29015926,19,30,3,16,23,30,469,5000000,No,4,Yes
338,49,2524716,10990039,61236697,7538281,12174074,42008240,10,19,27,26,24,17,447,5000000,Yes,4,Yes
339,61,41760029,13058897,64400918,40430789,28721765,1539170,25,22,3,19,18,28,436,5000000,Yes,4,Yes
340,34,7163792,34320435,9371207,33438733,9598079,28893879,9,2,1,8,28,17,507,5000000,Yes,4,Yes
341,54,47053359,47657978,46871380,35838083,1870338,15932849,13,9,13,16,5,4,406,5000000,Yes,3,Yes
342,31,6860769,16817992,16486200,31648537,37067650,18705522,9,1,9,11,15,27,416,5000000,Yes,4,Yes
343,54,46010039,47504337,59584660,46934820,48998287,24095759,18,4,24,0,5,24,517,5000000,No,4,Yes
344,64,25511441,15054516,54090316,63119817,16133884,45062242,11,21,0,6,3,15,410,5000000,No,3,Yes
345,29,2050566,67544869,54166624,7787809,21658556,36677432,8,29,1,18,3,8,424,5000000,Yes,5,Yes
346,21,23971351,63267187,17610906,40503221,24215113,30412774,5,24,29,11,6,10,367,5000000,Yes,3,No
347,58,63396157,60812061,23611247,42282106,57817601,44880972,29,29,28,8,20,0,369,5000000,Yes,2,No
348,19,69047624,9324858,5107592,41277532,51689841,17722905,15,29,14,17,22,1,431,5000000,Yes,4,Yes
349,26,13127260,34503928,8683109,60457654,43543478,35635461,15,10,23,15,2,30,447,5000000,No,4,Yes
350,65,21499802,61335998,2629383,69270743,41750222,26001561,29,14,29,3,13,25,329,5000000,Yes,5,Yes
351,20,28450409,49576339,37182091,17107933,50024638,46552571,24,10,1,22,5,0,474,5000000,No,2,No
352,56,68208584,53472247,69558733,61329332,10804111,46868264,27,9,4,12,5,7,302,5000000,Yes,2,No
353,43,29392894,11821529,62834256,22502950,35129792,9468105,9,18,10,1,18,23,331,5000000,Yes,3,No
354,61,20071650,64025131,36050916,19745607,55160979,8426272,13,17,28,30,8,21,494,5000000,Yes,3,Yes
355,44,15903191,39327057,20363666,24545377,64103117,37322729,5,17,27,2,8,25,351,5000000,Yes,5,Yes
356,21,22621764,53238413,5971029,53713317,2840624,23047040,11,12,4,22,7,26,454,5000000,No,5,Yes
357,28,61562815,35396813,15659837,62676877,35605087,43735473,7,12,9,17,11,30,304,5000000,Yes,5,Yes
358,20,41275488,37006023,40368976,24171164,41288305,17935393,9,8,17,21,8,0,308,5000000,Yes,3,No
359,30,66467495,18441773,35887882,36369283,10180652,4899952,3,27,6,3,17,26,327,5000000,Yes,5,Yes
360,59,18647234,60232544,13339716,60660400,22473188,51522226,18,16,3,19,25,4,394,5000000,Yes,5,Yes
361,44,45399493,57083739,44067432,66836525,66712093,41828788,17,28,22,18,5,28,359,5000000,Yes,5,Yes
362,21,57823371,22687961,63060823,12624010,15038498,63661523,29,5,21,0,6,7,360,5000000,Yes,3,Yes
363,37,17808668,65512081,9053379,19496686,34958646,14054611,5,20,19,24,20,13,324,5000000,Yes,4,Yes
364,41,15901145,46363637,22153800,3120748,36776868,47368855,7,16,14,11,9,11,474,5000000,No,5,Yes
365,23,45556364,67693452,57645885,32392598,18050078,22809320,2,30,15,14,15,14,337,5000000,Yes,5,Yes
366,24,52242534,39490526,34022184,48069577,39530420,29592789,19,2,19,27,29,24,495,5000000,No,4,Yes
367,22,47055045,19153712,19246629,69810325,39460635,60820227,9,9,20,27,30,20,350,5000000,Yes,3,Yes
368,63,69309115,16336003,29376803,8731816,61934302,57484523,6,14,9,13,1,10,317,5000000,Yes,5,Yes
369,29,46296223,44219875,4824455,11066010,57953222,56585838,11,4,9,30,12,14,406,5000000,Yes,5,Yes
370,20,42458586,15029587,62930777,28912755,40658714,24393480,24,16,21,26,5,19,359,5000000,Yes,4,Yes
371,47,45841811,61117326,25088395,22803710,16566685,62403570,8,5,0,4,10,10,513,5000000,No,5,Yes
372,25,50616185,28136652,58472232,46066662,24547780,9299823,6,10,9,23,20,5,391,5000000,Yes,3,No
373,37,50999360,38317389,5982335,4749503,7591750,60629053,29,13,10,17,1,28,405,5000000,Yes,3,Yes
374,51,5858896,20837297,25511969,12755328,62598307,9370388,25,23,23,6,0,13,470,5000000,No,5,Yes
375,47,21792562,41839173,18654766,42887107,30849108,23220602,17,12,10,27,26,22,304,5000000,Yes,5,Yes
376,37,26723817,24010327,41306998,22929357,16234138,1464890,15,10,12,2,10,11,360,5000000,Yes,4,Yes
377,22,4327212,15101443,38690721,45940326,60959778,5635113,28,6,24,11,13,29,508,5000000,No,3,Yes
378,19,53326757,26927271,67424034,33823555,58625533,54644053,21,7,26,20,26,27,478,5000000,Yes,3,Yes
379,42,58529590,59337416,29603525,17979595,1820829,33202242,21,10,15,19,29,24,460,5000000,Yes,4,Yes
380,31,46882877,36640766,49215002,9659833,52315330,3760763,25,13,27,11,16,28,338,5000000,Yes,5,Yes
381,40,50514698,20595073,54799692,8965542,34333311,19143248,24,14,29,5,1,11,357,5000000,No,4,Yes
382,61,46391444,58072171,26469675,26537533,15330395,49474869,0,2,11,11,12,25,427,5000000,No,4,Yes
383,22,57362097,5850628,41807982,8193905,10196618,22857499,14,11,8,4,6,16,387,5000000,Yes,3,Yes
384,39,58381469,20357537,56283266,69888951,65472811,33461080,22,29,20,0,13,21,450,5000000,Yes,5,Yes
385,27,56442173,68803821,51896963,52493743,41904205,43533666,26,28,21,24,9,26,316,5000000,No,5,Yes
386,28,58165661,43097332,51640482,19924877,16623037,26815584,21,20,1,5,1,5,395,5000000,Yes,5,Yes
387,62,64690792,10308075,50993387,23958109,60491870,23409920,17,16,30,17,2,2,463,5000000,Yes,2,No
388,34,11868179,31030688,34904456,51411215,46417848,5307505,20,11,6,7,4,18,368,5000000,Yes,5,Yes
389,23,20056687,5553144,26352782,26258690,67009305,40700667,12,22,9,9,23,12,465,5000000,Yes,3,Yes
390,48,61556085,55793909,45486234,25191981,43602739,16421293,20,21,14,4,22,16,433,5000000,Yes,5,Yes
391,23,64390118,47101871,10482429,10869602,68072714,65072236,1,26,13,24,4,16,301,5000000,Yes,3,No
392,31,1536733,32890530,5375407,2808059,67557703,7634352,26,13,23,14,25,11,362,5000000,Yes,5,Yes
393,37,19202183,7744763,32972765,22430818,56626185,68826523,2,2,11,20,0,10,466,5000000,No,5,Yes
394,44,39554956,44873752,51266863,53044133,48746982,3229588,19,16,11,30,8,21,434,5000000,Yes,4,Yes
395,19,27555085,43325179,37521842,54355411,4978773,20602558,16,28,29,15,20,4,300,5000000,Yes,5,Yes
396,39,29395566,29409065,68758383,11099016,6316758,5079696,17,10,25,29,23,23,427,5000000,No,4,Yes
397,63,38543703,66890636,49552541,27105860,11601563,56461305,23,18,16,8,28,16,334,5000000,No,3,Yes
398,19,21115225,60981177,60157648,59697567,54381026,29444933,17,3,14,5,13,25,377,5000000,Yes,4,Yes
399,56,65590134,640401,34819931,67461867,22595099,48922012,23,23,29,24,24,2,374,5000000,Yes,4,Yes
400,57,22239881,27014791,11361540,29844575,55250965,24684540,16,19,0,0,21,7,502,5000000,Yes,3,Yes
401,33,8232975,53710069,52829183,30920994,10599318,32202972,23,28,13,6,12,24,410,5000000,No,2,No
402,51,52507188,17484270,38642823,32372728,29590013,30983865,28,7,8,16,24,12,471,5000000,Yes,3,Yes
403,55,6492191,60403607,38484524,67586342,31161321,46312918,7,2,9,14,5,12,516,5000000,Yes,3,No
404,54,15928748,6998628,35252406,48004047,35934680,20325792,28,23,13,18,21,11,372,5000000,Yes,4,Yes
405,52,50239159,41349254,14110677,65025373,9795329,62158020,6,26,29,21,23,25,452,5000000,Yes,3,Yes
406,30,22151228,57812480,65076631,50208101,56971267,60947064,20,10,19,5,10,28,480,5000000,Yes,3,No
407,36,48827843,32353293,56648387,35917732,21716816,64049375,12,3,21,7,23,1,334,5000000,No,5,Yes
408,43,39490407,54201425,51239435,69382234,35502442,9826963,2,14,11,28,7,16,459,5000000,Yes,5,Yes
409,22,68367885,55824712,23849352,35978899,23221079,18528961,17,17,5,21,17,1,490,5000000,Yes,4,Yes
410,63,12637337,50059031,58918446,64267820,55019657,60836712,7,3,29,10,15,8,428,5000000,Yes,2,No
411,30,46119093,23998311,1566231,2047582,4088608,64671840,4,12,25,2,3,16,407,5000000,Yes,4,Yes
412,44,39195548,45060187,67764624,1131639,12071698,15877174,16,20,24,11,0,6,514,5000000,No,5,Yes
413,22,30660697,24345277,39729331,67044009,33938625,59526210,21,18,13,28,1,14,508,5000000,No,4,Yes
414,49,56286519,49479948,37645375,18938600,17604868,39159351,2,27,25,2,4,3,418,5000000,Yes,5,Yes
415,18,4499959,42599933,27049844,52470208,67797848,62107178,23,28,28,25,21,22,420,5000000,No,5,Yes
416,54,61920742,23579103,7633142,58384376,27053188,1450400,10,4,4,28,3,22,316,5000000,Yes,3,No
417,33,31073805,69706410,55219942,27587329,13081491,49991553,6,15,25,12,30,12,369,5000000,Yes,4,Yes
418,44,12028183,62197475,16932724,51615602,55679236,45424834,11,6,30,17,30,0,464,5000000,Yes,5,Yes
419,55,67738922,17655696,12582299,46000522,24442858,56108973,26,18,15,1,17,12,447,5000000,No,3,Yes
420,30,41319341,59279611,31312097,14604749,33424228,32748605,0,2,29,18,3,10,314,5000000,No,4,Yes
421,52,48746290,68724686,14700799,21930826,35421418,66084946,12,24,20,26,7,22,347,5000000,No,5,Yes
422,29,61311903,7002294,1569393,61956774,28248929,24283368,7,13,25,24,7,27,305,5000000,No,4,Yes
423,20,44006433,55240390,26078446,18233485,27348513,1060763,1,9,25,9,18,3,462,5000000,Yes,5,Yes
424,61,28241725,44087405,44674242,10292102,16485581,45536681,30,8,9,0,21,18,419,5000000,No,5,Yes
425,32,54781765,61307720,19665607,1993424,29313779,69267193,0,17,10,28,3,14,314,5000000,Yes,4,Yes
426,32,4064155,27392960,47288154,4259836,650166,62882535,21,9,23,6,0,12,302,5000000,Yes,5,Yes
427,42,31851771,41898938,43494522,28397895,35155282,6633427,29,10,1,16,27,18,474,5000000,Yes,3,Yes
428,21,13403447,13677918,29488501,41879439,69581586,5355104,10,3,0,20,17,10,380,5000000,Yes,5,Yes
429,29,64236361,10833262,20612954,51459312,51640247,17542308,17,26,19,1,30,19,518,5000000,Yes,1,No
430,22,31485794,15368627,13776757,41067754,11666961,59504561,0,2,3,3,4,29,460,5000000,No,5,Yes
431,59,13312381,6418743,48985223,20130109,25975871,57602642,0,27,2,21,25,6,303,5000000,No,5,Yes
432,27,35868568,45523308,55864730,13252487,9358518,10748346,27,17,29,13,28,16,514,5000000,No,4,Yes
433,19,25979157,33294751,64348773,51546586,68888740,9104110,26,6,0,28,18,17,316,5000000,Yes,4,Yes
434,38,23825312,10349981,20660175,17015942,64329781,48624164,26,17,21,23,5,10,379,5000000,No,4,Yes
435,48,12233258,56463162,14919458,16855149,11214372,62371541,18,11,13,11,18,9,322,5000000,Yes,3,Yes
436,33,11457957,29250303,24464924,59631900,48731548,17909363,11,30,8,16,14,18,358,5000000,Yes,5,Yes
437,36,5099054,2244417,18753959,20820624,60042939,10262244,13,15,24,4,30,23,491,5000000,Yes,2,No
438,38,64770981,30780255,20653540,35222017,69801452,64200087,29,30,5,28,1,28,300,5000000,Yes,4,Yes
439,38,43627733,64763797,40516177,37983278,28902913,28179070,9,24,21,28,16,23,478,5000000,No,4,Yes
440,52,63926870,56257755,43160318,69105148,65435628,25972998,11,17,6,2,8,11,382,5000000,Yes,4,Yes
441,65,45071701,7771595,29243085,10780415,26381826,39774810,25,27,2,21,21,13,365,5000000,Yes,2,No
442,44,7211654,49722312,57441204,38115384,47971602,17624515,11,1,8,4,15,28,418,5000000,No,4,Yes
443,44,41731313,28279613,50497416,14172815,17205904,31243283,4,26,13,12,27,2,423,5000000,No,5,Yes
444,49,67777398,8273457,62544772,43075702,27482565,60565710,30,20,18,4,26,22,500,5000000,No,3,No
445,63,19312885,67750615,1238858,66125548,21056159,49930554,24,10,10,11,3,22,340,5000000,Yes,4,Yes
446,23,18571168,27531294,54546293,12872926,45640082,54760245,30,21,14,3,26,23,345,5000000,No,3,Yes
447,39,23044103,50684338,20958169,9357472,13659293,9656288,3,2,0,25,15,23,391,5000000,Yes,5,Yes
448,59,54930933,28440228,18083730,23331241,21198414,40354524,10,10,19,2,7,28,427,5000000,Yes,5,Yes
449,45,23319398,45838101,7095983,50514598,32272878,4649906,9,28,28,24,14,27,402,5000000,Yes,3,No
450,49,43791392,49187572,33395029,2203462,43196415,21964796,24,22,20,13,2,9,331,5000000,Yes,5,Yes
451,49,48405352,50152341,23265039,50287398,47997043,38175380,23,4,26,26,15,13,399,5000000,Yes,3,Yes
452,30,18763229,32861655,4139101,64518265,3719513,4386671,11,20,26,6,2,4,439,5000000,Yes,4,Yes
453,56,46236467,53626076,4338909,37858302,17706410,23841226,9,28,30,12,9,4,355,5000000,Yes,2,No
454,22,59457767,11946628,5709804,22534918,11449937,51418963,25,0,8,29,7,2,450,5000000,No,5,Yes
455,41,36064269,4736167,59136749,5955264,61728770,33351241,17,3,1,8,6,15,352,5000000,No,3,Yes
456,44,61848989,56114269,21984267,59922335,41479815,9221341,0,20,27,15,1,14,420,5000000,Yes,5,Yes
457,50,18447974,19754089,13515781,18198986,45638379,59610371,23,30,19,22,19,3,419,5000000,No,5,Yes
458,61,68895127,66897601,41472665,29036243,22542796,15808512,17,1,22,21,6,5,510,5000000,Yes,3,Yes
